article_id,article_version,hcpc_code_group,"paragraph",last_updated
58720,82,7,"<p><strong>Expanded Gastrointestinal Panels:</strong></p>
<p><strong> </strong></p>
<p style=""line-height: 122%;"">Covered under limited circumstances. Per policy, these codes are covered in beneficiaries with serious or critical illness or at imminent risk of becoming seriously or critically ill, immunodeficiency, and/or severe underlying condition contributory to testing using an expanded syndromic panel.</p>
<ul>
<li>Places of service (POS) 19, 21, 22, 23, OR</li>
<li>The test is ordered as follows (<strong>for healthcare POS other than those listed in (a)</strong>):
<ul>
<li><strong>For immune-competent beneficiaries</strong>, the test must be ordered by an Infectious Disease Specialist or Gastroenterologist who is diagnosing and treating the beneficiary.</li>
<li><strong>For immune-compromised beneficiaries</strong>, the test must be ordered by a clinician specialist in 1 of the following: Infectious Diseases, Oncology, Transplant (for any panel), or Gastroenterologist who is diagnosing and treating the beneficiary.</li>
<li style=""line-height: 122%;""><span style=""line-height: 122%;""> </span><span style=""line-height: 122%;"">Regarding (1) and (2), An exception may be made in geographic locations where the specialist(s) cannot be reasonably reached by the beneficiary, and the ordering provider is located closer to the beneficiary&rsquo;s place of residence than the nearest specialist. We would generally expect that beneficiaries for whom the test is ordered under this exception to be living in rural locations, islands, or some other location where access to care is limited.</span></li>
<li style=""line-height: 122%;""><span style=""line-height: 122%;""> </span><span style=""line-height: 122%;"">For testing in POS other than POS 19, 21, 22, or 23, to bill one of the Group 7 CPT codes, <strong>TWO </strong>ICD-10 codes are required-one from Group 7 and another from Group 2.</span></li>
</ul>
</li>
</ul>",2026-01-13 15:55:19.103000000
58720,82,8,"<p style=""line-height: normal;""><strong>Conditionally Non-covered CPT codes:</strong></p>
<p style=""line-height: normal;"">The following CPT codes are NOT covered for a given beneficiary on the same DOS when <strong>&gt;1</strong> is billed in combination with another CPT or PLA code from Groups 1-7 <em>for the same intended use.</em></p>
<p><span style=""line-height: 107%;"">Additionally, the following CPT codes are NOT covered for a given beneficiary on the same DOS when <strong>&gt;2</strong> are billed <em>for the same intended use.</em></span></p>",2026-01-13 15:55:19.113000000
58720,82,9,"<p><strong>Zoonotic Infection Panels:</strong></p>
<p>This code is reimbursed under limited circumstances.&nbsp;</p>
<p><strong>Note also the additional diagnostic guidance provided by the Centers for Disease Control and Prevention (CDC): <a href=""https://www.cdc.gov/ticks/hcp/data-research/tickborne-disease-reference-guide/"" target=""_blank"" rel=""noopener"">https://www.cdc.gov/ticks/hcp/data-research/tickborne-disease-reference-guide/</a></strong></p>
<p>&nbsp;</p>",2026-01-13 15:55:19.373000000
58720,82,10,"<p><strong>Joint Infection Panels:</strong></p>
<p>This code is reimbursed under limited circumstances.</p>",2026-01-13 15:55:19.387000000
58720,82,11,"<p><p style=""text-align: justify; line-height: 98%;""><strong><span style=""line-height: 98%;"">Non-Urogenital/Anogenital Cutaneous/Mucocutaneous </span></strong><strong><span style=""line-height: 98%;"">Lesion Panels:</span></strong></p>
<p style=""text-align: justify; line-height: 98%;""><span style=""line-height: 98%;"">This code is reimbursed under limited circumstances.</span></p></p>",2026-01-13 15:55:19.397000000
58720,82,12,"<p><p style=""line-height: 12.2pt;""><strong>Onychomycosis Panels:</strong></p>
<p style=""line-height: 90%;""><span style=""line-height: 90%;"">This code is only reimbursed for patients with a confirmed histopathologic diagnosis of an infiltrative/invasive fungal onychomycosis and whose culture (and antifungal susceptibility) of the nail is negative or cannot be performed.</span></p></p>",2026-01-13 15:55:19.410000000
58726,80,1,"<p><strong><span style=""line-height: 115%;"">Targeted Respiratory Panels:</span></strong></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">These codes are covered under limited circumstances. </span></p>",2026-01-13 15:56:33.800000000
58726,80,2,"<p><strong><span style=""line-height: 115%;"">Targeted Gastrointestinal</span></strong><strong><span style=""line-height: 115%;""> Panels:</span></strong></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">This code is covered under limited circumstances.&nbsp;</span></p>",2026-01-13 15:56:33.817000000
58726,80,3,"<p><strong><span style=""line-height: 115%;"">Meningoencephalitis</span></strong><strong><span style=""line-height: 115%;""> Panels:</span></strong></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">This code is covered under limited circumstances.&nbsp;</span></p>
<p><strong><span style=""line-height: 115%;""> </span></strong></p>
<p><span style=""line-height: 115%;"">&nbsp;</span></p>",2026-01-13 15:56:33.827000000
58726,80,4,"<p><strong><span style=""line-height: 115%;"">Bloodstream Infection</span></strong><strong><span style=""line-height: 115%;""> Panels:</span></strong></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">This code is covered under limited circumstances.&nbsp;</span></p>
<p><strong><span style=""line-height: 115%;""> </span></strong></p>
<p><span style=""line-height: 115%;"">&nbsp;</span></p>",2026-01-13 15:56:33.833000000
58726,80,5,"<p><strong><span style=""line-height: 115%;"">Urogenital/Anogenital</span></strong><strong><span style=""line-height: 115%;""> Panels:</span></strong></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">These codes are covered under limited circumstances.&nbsp;</span></p>",2026-01-13 15:56:33.850000000
58726,80,6,"<p><strong><span style=""line-height: 115%;"">Expanded Respiratory and Pneumonia Panels: </span></strong></p>
<p><strong><span style=""line-height: 115%;""> </span></strong></p>
<p><span style=""line-height: 115%;"">Covered under limited circumstances. Per policy, these codes are covered in beneficiaries with serious or critical illness or at imminent risk of becoming seriously or critically ill, immunodeficiency, and/or severe underlying condition contributory to testing using an expanded syndromic panel. </span></p>
<p style=""line-height: 121%; padding-left: 40px;"">Testing is billed according to 1 of the following:</p>
<p style=""line-height: 121%; padding-left: 80px;"">(a) Places of service (POS) 19, 21, 22, 23, OR</p>
<p style=""line-height: 121%; padding-left: 80px;"">(b) The test is ordered as follows (<strong>for healthcare POS other than those listed in (a)</strong>):</p>
<p style=""line-height: 121%; padding-left: 120px;"">(1) <strong>For immune-competent beneficiaries</strong>, the test must be ordered by an Infectious Disease Specialist or Pulmonologist who is diagnosing and treating the beneficiary.</p>
<p style=""line-height: 121%; padding-left: 120px;"">(2)<strong> For immune-compromised beneficiaries</strong>, the test must be ordered by a clinician specialist in 1 of the following: Infectious Diseases, Oncology, Transplant (for any panel), or Pulmonologist who is diagnosing and treating the beneficiary.</p>
<p style=""line-height: 121%; padding-left: 120px;"">(3) Regarding (1) and (2), An exception may be made in geographic locations where the specialist(s) cannot be reasonably reached by the beneficiary, and the ordering provider is located closer to the beneficiary&rsquo;s place of residence than the nearest specialist. We would generally expect that beneficiaries for whom the test is ordered under this exception to be living in rural locations, islands, or some other location where access to care is limited.</p>
<p style=""line-height: 121%; padding-left: 120px;"">(4) For testing in POS other than POS 19, 21, 22, or 23, to bill one of the Group 6 CPT codes, <strong>TWO </strong>ICD-10 codes are required-one from Group 6 and another from Group 1.&nbsp;</p>",2026-01-13 15:56:33.880000000
58726,80,7,"<p><strong><span style=""line-height: 115%;"">Expanded Gastrointestinal Panels:</span></strong><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">Covered under limited circumstances. Per policy, these codes are covered in beneficiaries with serious or critical illness or at imminent risk of becoming seriously or critically ill, immunodeficiency, and/or severe underlying condition contributory to testing using an expanded syndromic panel. </span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p style=""line-height: 121%; padding-left: 40px;"">(a) Places of service (POS) 19, 21, 22, 23, OR</p>
<p style=""line-height: 121%; padding-left: 40px;"">(b) The test is ordered as follows (<strong>for healthcare POS other than those listed in (a)</strong>):</p>
<p style=""line-height: 121%; padding-left: 80px;"">(1) <strong>For immune-competent beneficiaries</strong>, the test must be ordered by an Infectious Disease Specialist or Gastroenterologist who is diagnosing and treating the beneficiary.</p>
<p style=""line-height: 121%; padding-left: 80px;"">(2)<strong> For immune-compromised beneficiaries</strong>, the test must be ordered by a clinician specialist in 1 of the following: Infectious Diseases, Oncology, Transplant (for any panel), or Gastroenterologist who is diagnosing and treating the beneficiary.</p>
<p style=""padding-left: 80px;""><span style=""line-height: 115%;"">(3) Regarding (1) and (2), An exception may be made in geographic locations where the specialist(s) cannot be reasonably reached by the beneficiary, and the ordering provider is located closer to the beneficiary&rsquo;s place of residence than the nearest specialist. We would generally expect that beneficiaries for whom the test is ordered under this exception to be living in rural locations, islands, or some other location where access to care is limited.</span></p>
<p style=""padding-left: 80px;""><span style=""line-height: 115%;"">(4) For testing in POS other than POS 19, 21, 22, or 23, to bill one of the Group 7 CPT codes, <strong>TWO </strong>ICD-10 codes are required-one from Group 7 and another from Group 2.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">&nbsp;</span></p>",2026-01-13 15:56:33.910000000
58726,80,8,"<p style=""line-height: normal;""><strong>Conditionally Non-covered CPT codes:</strong></p>
<p style=""line-height: normal;"">The following CPT codes are NOT covered for a given beneficiary on the same DOS when <strong>&gt;1</strong> is billed in combination with another CPT or PLA code from Groups 1-7 <em>for the same intended use.</em></p>
<p><span style=""line-height: 107%;"">Additionally, the following CPT codes are NOT covered for a given beneficiary on the same DOS when <strong>&gt;2</strong> are billed <em>for the same intended use.</em></span></p>",2026-01-13 15:56:33.920000000
58726,80,9,"<p><strong>Zoonotic Infection Panels:</strong></p>
<p>This code is reimbursed under limited circumstances.&#160;</p>
<p><strong>Note also the additional diagnostic guidance provided by the Centers for Disease Control and Prevention (CDC):</strong> <a href=""https://www.cdc.gov/ticks/hcp/data-research/tickborne-disease-reference-guide/"" target=""_blank"" rel=""noopener"">https://www.cdc.gov/ticks/hcp/data-research/tickborne-disease-reference-guide/</a></p>
<p>&#160;</p>",2026-01-13 15:56:34.157000000
58726,80,10,"<p><strong>Joint Infection Panels:</strong></p>
<p>This code is reimbursed under limited circumstances.</p>",2026-01-13 15:56:34.167000000
58726,80,11,"<p><p style=""text-align: justify; line-height: 98%;""><strong><span style=""line-height: 98%;"">Non-Urogenital/Anogenital Cutaneous/Mucocutaneous </span></strong><strong><span style=""line-height: 98%;"">Lesion Panels:</span></strong></p>
<p style=""text-align: justify; line-height: 98%;""><span style=""line-height: 98%;"">This code is reimbursed under limited circumstances.</span></p></p>",2026-01-13 15:56:34.177000000
58726,80,12,"<p><p style=""line-height: 12.2pt;""><strong>Onychomycosis Panels:</strong></p>
<p style=""line-height: 90%;""><span style=""line-height: 90%;"">This code is only reimbursed for patients with a confirmed histopathologic diagnosis of an infiltrative/invasive fungal onychomycosis and whose culture (and antifungal susceptibility) of the nail is negative or cannot be performed.</span></p></p>",2026-01-13 15:56:34.187000000
58731,16,1,"",2025-03-06 18:09:52.470000000
58731,16,2,"<p>These codes are non-covered.</p>",2025-03-06 18:09:52.493000000
58734,18,1,"",2025-09-19 18:10:30.557000000
58734,18,2,"<p>These are non-covered:</p>",2025-09-19 18:10:30.613000000
58737,10,1,"<p>The following CPT&reg;/HCPCS codes are noncovered:</p>",2023-11-15 12:45:38.973000000
58741,17,1,"<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>
<p>&nbsp;</p>",2025-07-24 14:54:38.373000000
58741,17,2,"<p>These codes are non-covered.</p>",2025-07-24 14:54:38.390000000
58745,20,1,"<p><span style=""line-height: 115%;"">N/A</span></p>",2025-03-14 19:03:49.840000000
58745,20,2,"<p><p style=""line-height: 11.3pt;"">These codes are non-covered.&nbsp;</p></p>",2025-03-14 19:03:49.860000000
