"article_id","article_version","article_type","code_table_row","brand_name","eff_date","end_date","comments","hcpc_code_id","hcpc_code_version","last_updated","short_description","long_description"
"53032","138","3","173","Stelara® subcutaneous","2020-05-03 00:00:00","2020-05-03 00:00:00","Acceptable Evidentiary Criteria Available","J3357","100","2025-12-23 17:51:00","Ustekinumab sub cu inj, 1 mg","USTEKINUMAB, FOR SUBCUTANEOUS INJECTION, 1 MG"
"53032","138","3","174","Tezspire™ (tezepelumab-ekko)","2022-07-17 00:00:00","2022-07-17 00:00:00","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","100","2025-12-23 17:51:00","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","138","3","175","Mirikizumab-mrkz (Omvoh™) subcutaneous use*","2024-01-14 00:00:00","2024-06-30 00:00:00","Apparent on its Face","J3490","100","2025-12-23 17:51:00","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","138","3","176","ustekinumab-auub* (Wezlana) ","2024-03-17 00:00:00","2024-06-30 00:00:00","Apparent on its Face","J3490","100","2025-12-23 17:51:00","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","138","3","177","ustekinumab-auub* (Wezlana)","2024-03-17 00:00:00","2024-06-30 00:00:00","Apparent on its Face","J3590","100","2025-12-23 17:51:00","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","138","3","178","Mirikizumab-mrkz (Omvoh™) subcutaneous use*","2024-01-14 00:00:00","2024-06-30 00:00:00","Apparent on its Face","J3590","100","2025-12-23 17:51:00","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","138","3","179","Tezspire™ (tezepelumab-ekko)","2022-07-17 00:00:00","2022-07-17 00:00:00","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","100","2025-12-23 17:51:00","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","138","3","180","Efalizumab, Raptiva ","2013-09-16 00:00:00","2017-07-14 00:00:00","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","100","2025-12-23 17:51:00","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","138","3","181","Daclizumab (Zinbryta™)","2017-02-16 00:00:00","2021-02-18 00:00:00","Apparent on its Face","J3590","100","2025-12-23 17:51:00","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","138","3","182","risankizumab-rzaa (Skyrizi™)","2019-12-02 00:00:00","2019-12-02 00:00:00","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","100","2025-12-23 17:51:00","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53033","132","3","1","Albiglutide for SQ injection (Tanzeum™)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","2","Metreleptin for injection (Myalept ™)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","3","Pasireotide (Signifor®)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","4","Interferon beta 1a (Rebif ®)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","5","Exenatide XR (Bydureon®)
","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","6","Secukinumab (Cosentyx) subcutaneous use","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","7","Alirocumab (Praluent®)","2015-11-24 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","8","Evolucumab (Repatha™)","2015-11-24 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","9","Dulaglutide (Trulicity®) ","2016-06-27 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","10","Methotrexate - Solution Auto-injector Non Chemotherapeutic (Otrexup™, Rasuvo®)","2016-06-27 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","11","Parathyroid Hormone (Natpara®)","2016-06-27 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","12","Peginterferon beta-1a (Plegridy™)","2016-06-27 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","13","All insulin products","2016-06-27 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","14","Exenatide (Byetta®)","2016-06-27 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","15","Etanercept-SZZS (Erelzi™)","2016-12-06 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","16","Asfotase-alfa (Strensiq™)","2017-02-28 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","17","Ixekizumab (Taltz™)","2017-02-28 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","18","Adalimumab-atto (Amjevita™)","2017-02-28 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","19"," Dupilumab (Dupixent)","2017-08-07 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","20","Brodalumab (Siliq)","2017-08-07 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","21","somapacitan-beco (Sogroya®)","2021-04-05 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","22","Ropeginterferon alfa-2b-njft (Besremi®)","2022-04-24 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","23","Risankizumab-rzaa (Skyrizi™) subcutaneous use*","2022-05-15 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","24","ofatumumab (Kesimpta®) subcutaneous use*","2022-07-17 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","25","tralokinumab-ldrm (Adbry™)","2022-11-01 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","26","Tirzepatide (Mounjaro™, Zepbound)","2022-11-19 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","27","Adalimumab-aacf (Idacio®)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","28","Adalimumab-afzb (Abrilada™)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","29","Adalimumab-bwwd (Hadlima)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","30","Adalimumab-fkjp (Hulio®)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","31","Adalimumab-adaz (Hyrimoz)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","32","Adalimumab-aqvh (Yusimry)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","33","Vedolizumab (Entyvio®) subcutaneous use*","2024-01-14 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","34","Adalimumab-aaty (Yuflyma)","2024-01-14 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","35","ustekinumab-stba (SteQeyma)*","2025-06-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","36","lebrikizumab-lbkz (Ebglyss)","2025-06-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-23 18:08:21","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53033","132","3","37","Orencia® subcutaneous use*","2021-04-05 00:00:00","","Apparent on its Face","J0129","100","2025-12-23 18:08:21","Abatacept injection","INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53033","132","3","38","Adalimumab","2025-01-01 00:00:00","","Apparent on its Face","J0139","100","2025-12-23 18:08:21","Inj, adalimumab, 1 mg","INJECTION, ADALIMUMAB, 1 MG"
"53033","132","3","39","Alprostadil&reg, Caverject&reg, Edex&reg, Prostin VR Pediatric&reg","2003-01-15 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0270","100","2025-12-23 18:08:21","Alprostadil for injection","INJECTION, ALPROSTADIL, 1.25 MCG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53033","132","3","40","Apokyn®","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0364","100","2025-12-23 18:08:21","Apomorphine hydrochloride","INJECTION, APOMORPHINE HYDROCHLORIDE, 1 MG"
"53033","132","3","41","Belimumab (Benlysta)*","2025-11-15 00:00:00","","Apparent on its Face","J0490","100","2025-12-23 18:08:21","Belimumab injection","INJECTION, BELIMUMAB, 10 MG"
"53033","132","3","42","lanadelumab-flyo (TAKHZYRO)","2019-12-02 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0593","100","2025-12-23 18:08:21","Inj., lanadelumab-flyo, 1 mg","INJECTION, LANADELUMAB-FLYO, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF-ADMINISTERED)"
"53033","132","3","43","HAEGARDA®","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0599","100","2025-12-23 18:08:21","Inj., haegarda 10 units","INJECTION, C-1 ESTERASE INHIBITOR (HUMAN), (HAEGARDA), 10 UNITS"
"53033","132","3","44","Calcimar®, Miacalcin, Osteocalcin, Salmonine, Fortical
","2003-01-15 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0630","100","2025-12-23 18:08:21","Calcitonin salmon injection","INJECTION, CALCITONIN SALMON, UP TO 400 UNITS"
"53033","132","3","45","H.P. Acthar® Gel subcutaneous use**","2023-10-01 00:00:00","","Apparent on its Face","J0801","100","2025-12-23 18:08:21","Inj. acthar gel to 40 units","INJECTION, CORTICOTROPIN (ACTHAR GEL), UP TO 40 UNITS"
"53033","132","3","46","H.P. Acthar® Gel subcutaneous use**","2023-10-01 00:00:00","","Apparent on its Face","J0802","100","2025-12-23 18:08:21","Inj. (ani), up to 40 units","INJECTION, CORTICOTROPIN (ANI), UP TO 40 UNITS"
"53033","132","3","47","Fuzeon&reg","2004-05-01 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1324","100","2025-12-23 18:08:21","Enfuvirtide injection","INJECTION, ENFUVIRTIDE, 1 MG"
"53033","132","3","48","Enbrel&reg","2003-01-15 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1438","100","2025-12-23 18:08:21","Etanercept injection","INJECTION, ETANERCEPT, 25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53033","132","3","49","Copaxone&reg","2004-05-01 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1595","100","2025-12-23 18:08:21","Injection glatiramer acetate","INJECTION, GLATIRAMER ACETATE, 20 MG"
"53033","132","3","50","guselkumab (Tremfya®)*","2021-05-15 00:00:00","","Acceptable Evidentiary Criteria Available","J1628","100","2025-12-23 18:08:21","Inj., guselkumab, 1 mg","INJECTION, GUSELKUMAB, 1 MG"
"53033","132","3","51","Supprelin LA&reg","2006-07-15 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1675","100","2025-12-23 18:08:21","Histrelin acetate","INJECTION, HISTRELIN ACETATE, 10 MICROGRAMS"
"53033","132","3","52","Icatibant (Firazyr&reg)","2012-07-31 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1744","100","2025-12-23 18:08:21","Icatibant injection","INJECTION, ICATIBANT, 1 MG"
"53033","132","3","53","Injection, infliximab-dyyb (zymfentra)","2024-08-18 00:00:00","","Apparent on its Face","J1748","100","2025-12-23 18:08:21","Inj, zymfentra, 10 mg","INJECTION, INFLIXIMAB-DYYB (ZYMFENTRA), 10 MG"
"53033","132","3","54","Fiasp®","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1811","100","2025-12-23 18:08:21","Fiasp for insulin pump use","INSULIN (FIASP) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53033","132","3","55","Fiasp®","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1812","100","2025-12-23 18:08:21","Inj. insulin (fiasp)","INSULIN (FIASP), PER 5 UNITS"
"53033","132","3","56","Lyumjev®","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1813","100","2025-12-23 18:08:21","Lyumjev for insulin pump use","INSULIN (LYUMJEV) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53033","132","3","57","Lyumjev® - 100 IU*","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1814","100","2025-12-23 18:08:21","Inj. insulin (lyumjev)","INSULIN (LYUMJEV), PER 5 UNITS"
"53033","132","3","58","Lyumjev® - 200 IU","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1814","100","2025-12-23 18:08:21","Inj. insulin (lyumjev)","INSULIN (LYUMJEV), PER 5 UNITS"
"53033","132","3","59","All insulin products","2003-11-01 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1815","100","2025-12-23 18:08:21","Insulin injection","INJECTION, INSULIN, PER 5 UNITS"
"53033","132","3","60","All insulin products
","2003-01-15 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1817","100","2025-12-23 18:08:21","Insulin for insulin pump use","INSULIN FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53033","132","3","61","Betaseron&reg","2003-01-15 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","J1830","100","2025-12-23 18:08:21","Interferon beta-1b / .25 mg","INJECTION, INTERFERON BETA-1B, 0.25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53033","132","3","62","furosemide (Furoscix®) ","2023-08-20 00:00:00","","Apparent on its Face","J1941","100","2025-12-23 18:08:21","Inj, furoscix, 20 mg","INJECTION, FUROSEMIDE (FUROSCIX), 20 MG"
"53033","132","3","63","Increlex&reg, Iplex","2007-04-15 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J2170","100","2025-12-23 18:08:21","Mecasermin injection","INJECTION, MECASERMIN, 1 MG"
"53033","132","3","64","Relistor®","2013-09-30 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J2212","100","2025-12-23 18:08:21","Methylnaltrexone injection","INJECTION, METHYLNALTREXONE, 0.1 MG"
"53033","132","3","65","Mirikizumab-mrkz*","2024-07-01 00:00:00","","Apparent on its Face","J2267","100","2025-12-23 18:08:21","Inj, mirikizumab-mrkz, 1 mg","INJECTION, MIRIKIZUMAB-MRKZ, 1 MG"
"53033","132","3","66","Octreotide Acetate (Sandostatin)*
","2005-10-15 00:00:00","","Presumption of Long-Term Non-Acute Administration","J2354","100","2025-12-23 18:08:21","Octreotide inj, non-depot","INJECTION, OCTREOTIDE, NON-DEPOT FORM FOR SUBCUTANEOUS OR INTRAVENOUS INJECTION, 25 MCG"
"53033","132","3","67","Papaverine HCL
","2003-11-01 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J2440","100","2025-12-23 18:08:21","Papaverin hcl injection","INJECTION, PAPAVERINE HCL, UP TO 60 MG"
"53033","132","3","68","Humatrope, Genotropin, Omnitrope, (Saizen, Zorbtive, Zomacton, Norditropin, Nutropin)
","2003-01-15 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","J2941","100","2025-12-23 18:08:21","Somatropin injection","INJECTION, SOMATROPIN, 1 MG"
