article_id,article_version,related_num,r_article_id,r_article_version,r_lcd_id,r_lcd_version,r_contractor_id,last_updated
57363,14,3,,,36380,13,364,2019-09-25 19:28:20.707000000
57364,11,1,,,36383,3,351,2016-03-04 03:47:13.780000000
57364,11,2,,,36385,3,345,2016-03-04 03:47:57.303000000
57364,11,3,,,36386,12,345,2019-09-25 19:29:24.220000000
57364,13,1,,,36383,3,351,2016-03-04 03:47:13.780000000
57364,13,2,,,36385,3,345,2016-03-04 03:47:57.303000000
57364,13,3,,,36386,12,345,2019-09-25 19:29:24.220000000
57364,14,1,,,36383,3,351,2016-03-04 03:47:13.780000000
57364,14,2,,,36385,3,345,2016-03-04 03:47:57.303000000
57364,14,3,,,36386,12,345,2019-09-25 19:29:24.220000000
57372,11,1,,,38339,9,364,2020-10-16 21:09:56.757000000
57372,11,2,,,38338,6,364,2020-10-16 21:23:58.423000000
57372,13,1,,,38339,9,364,2020-10-16 21:09:56.757000000
57372,13,2,,,38338,6,364,2020-10-16 21:23:58.423000000
57372,15,1,,,38339,9,364,2020-10-16 21:09:56.757000000
57372,15,2,,,38338,6,364,2020-10-16 21:23:58.423000000
57372,17,1,,,38339,9,364,2020-10-16 21:09:56.757000000
57372,17,2,,,38338,6,364,2020-10-16 21:23:58.423000000
57376,20,1,,,38333,8,345,2020-10-16 21:05:52.303000000
57376,20,2,,,38332,3,345,2020-10-16 21:21:16.807000000
57376,21,1,,,38333,8,345,2020-10-16 21:05:52.303000000
57376,21,2,,,38332,3,345,2020-10-16 21:21:16.807000000
57384,39,1,,,38335,7,364,2020-09-01 21:56:19.433000000
57384,43,1,,,38335,7,364,2020-09-01 21:56:19.433000000
57384,45,1,,,38335,7,364,2020-09-01 21:56:19.433000000
57384,47,1,,,38335,7,364,2020-09-01 21:56:19.433000000
57385,37,1,,,38337,8,345,2020-09-01 21:57:02.680000000
57385,39,1,,,38337,8,345,2020-09-01 21:57:02.680000000
57385,41,1,,,38337,8,345,2020-09-01 21:57:02.680000000
57385,43,1,,,38337,8,345,2020-09-01 21:57:02.680000000
57386,17,1,,,36139,28,228,2023-01-23 14:52:54.247000000
57386,18,1,,,36139,28,228,2023-01-23 14:52:54.247000000
57386,21,1,,,36139,28,228,2023-01-23 14:52:54.247000000
57414,25,1,,,35350,54,331,2019-09-27 22:15:23.700000000
57414,28,1,,,35350,54,331,2019-09-27 22:15:23.700000000
57414,30,1,,,35350,54,331,2019-09-27 22:15:23.700000000
57419,13,1,,,37886,4,364,2019-03-27 16:14:14.307000000
57419,13,2,56375,3,,,364,2019-03-27 16:14:31.773000000
57419,13,3,,,37887,6,364,2019-09-29 17:25:58.573000000
57419,15,1,,,37886,4,364,2019-03-27 16:14:14.307000000
57419,15,2,56375,3,,,364,2019-03-27 16:14:31.773000000
57419,15,3,,,37887,6,364,2019-09-29 17:25:58.573000000
57419,16,1,,,37886,4,364,2019-03-27 16:14:14.307000000
57419,16,2,56375,3,,,364,2019-03-27 16:14:31.773000000
57419,16,3,,,37887,6,364,2019-09-29 17:25:58.573000000
57420,11,1,,,37890,5,345,2019-03-27 16:19:42.827000000
57420,11,2,56376,3,,,345,2019-03-27 17:01:38.393000000
57420,11,3,,,37891,6,345,2019-09-29 17:26:16.690000000
57420,13,1,,,37890,5,345,2019-03-27 16:19:42.827000000
57420,13,2,56376,3,,,345,2019-03-27 17:01:38.393000000
57420,13,3,,,37891,6,345,2019-09-29 17:26:16.690000000
57420,14,1,,,37890,5,345,2019-03-27 16:19:42.827000000
57420,14,2,56376,3,,,345,2019-03-27 17:01:38.393000000
57420,14,3,,,37891,6,345,2019-09-29 17:26:16.690000000
57421,36,1,,,36180,26,364,2019-10-26 05:31:37.527000000
57421,37,1,,,36180,26,364,2019-10-26 05:31:37.527000000
57422,32,1,,,36186,25,345,2019-10-26 05:33:53.993000000
57422,33,1,,,36186,25,345,2019-10-26 05:33:53.993000000
57423,12,1,54893,2,,,364,2016-02-03 22:57:45.083000000
57423,12,2,,,36132,4,360,2016-02-03 22:58:23.787000000
57423,12,3,,,36154,5,364,2016-02-03 22:58:54.770000000
57423,12,4,,,36155,9,364,2019-09-29 23:19:11.090000000
57423,15,1,54893,2,,,364,2016-02-03 22:57:45.083000000
57423,15,2,,,36132,4,360,2016-02-03 22:58:23.787000000
57423,15,3,,,36154,5,364,2016-02-03 22:58:54.770000000
57423,15,4,,,36155,9,364,2019-09-29 23:19:11.090000000
57423,16,1,54893,2,,,364,2016-02-03 22:57:45.083000000
57423,16,2,,,36132,4,360,2016-02-03 22:58:23.787000000
57423,16,3,,,36154,5,364,2016-02-03 22:58:54.770000000
57423,16,4,,,36155,9,364,2019-09-29 23:19:11.090000000
57424,11,1,54894,2,,,345,2016-02-04 00:49:03.517000000
57424,11,2,,,36158,3,345,2016-02-04 00:49:40.430000000
57424,11,3,,,36156,3,351,2016-02-04 00:50:13.813000000
57424,11,4,,,36159,8,345,2019-09-29 23:19:28.200000000
57424,13,1,54894,2,,,345,2016-02-04 00:49:03.517000000
57424,13,2,,,36158,3,345,2016-02-04 00:49:40.430000000
57424,13,3,,,36156,3,351,2016-02-04 00:50:13.813000000
57424,13,4,,,36159,8,345,2019-09-29 23:19:28.200000000
57424,14,1,54894,2,,,345,2016-02-04 00:49:03.517000000
57424,14,2,,,36158,3,345,2016-02-04 00:49:40.430000000
57424,14,3,,,36156,3,351,2016-02-04 00:50:13.813000000
57424,14,4,,,36159,8,345,2019-09-29 23:19:28.200000000
57427,10,2,,,33578,13,297,2019-09-30 16:01:32.373000000
57428,6,2,,,36039,7,297,2019-09-30 17:50:09.923000000
57428,9,2,,,36039,7,297,2019-09-30 17:50:09.923000000
57431,10,2,,,36406,4,297,2019-10-01 18:56:05.213000000
57431,13,2,,,36406,4,297,2019-10-01 18:56:05.213000000
57432,7,1,54895,1,,,360,2016-02-05 22:40:53.067000000
57432,7,2,,,36095,3,360,2016-02-05 22:41:37.590000000
57432,7,3,,,36187,3,364,2016-02-05 22:42:00.773000000
57432,7,4,,,36188,11,364,2019-10-02 01:15:31.033000000
57432,9,1,54895,1,,,360,2016-02-05 22:40:53.067000000
57432,9,2,,,36095,3,360,2016-02-05 22:41:37.590000000
57432,9,3,,,36187,3,364,2016-02-05 22:42:00.773000000
57432,9,4,,,36188,11,364,2019-10-02 01:15:31.033000000
57432,11,1,54895,1,,,360,2016-02-05 22:40:53.067000000
57432,11,2,,,36095,3,360,2016-02-05 22:41:37.590000000
57432,11,3,,,36187,3,364,2016-02-05 22:42:00.773000000
57432,11,4,,,36188,11,364,2019-10-02 01:15:31.033000000
57432,12,1,54895,1,,,360,2016-02-05 22:40:53.067000000
57432,12,2,,,36095,3,360,2016-02-05 22:41:37.590000000
57432,12,3,,,36187,3,364,2016-02-05 22:42:00.773000000
57432,12,4,,,36188,11,364,2019-10-02 01:15:31.033000000
57433,8,1,54896,2,,,351,2016-02-05 22:43:20.130000000
57433,8,2,,,36189,3,351,2016-02-05 22:44:05.090000000
57433,8,3,,,36191,3,345,2016-02-05 22:44:38.103000000
57433,8,4,,,36192,11,345,2019-10-02 01:16:22.350000000
57433,10,1,54896,2,,,351,2016-02-05 22:43:20.130000000
57433,10,2,,,36189,3,351,2016-02-05 22:44:05.090000000
57433,10,3,,,36191,3,345,2016-02-05 22:44:38.103000000
57433,10,4,,,36192,11,345,2019-10-02 01:16:22.350000000
57433,12,1,54896,2,,,351,2016-02-05 22:43:20.130000000
57433,12,2,,,36189,3,351,2016-02-05 22:44:05.090000000
57433,12,3,,,36191,3,345,2016-02-05 22:44:38.103000000
57433,12,4,,,36192,11,345,2019-10-02 01:16:22.350000000
57433,13,1,54896,2,,,351,2016-02-05 22:43:20.130000000
57433,13,2,,,36189,3,351,2016-02-05 22:44:05.090000000
57433,13,3,,,36191,3,345,2016-02-05 22:44:38.103000000
57433,13,4,,,36192,11,345,2019-10-02 01:16:22.350000000
57434,31,1,53252,50,,,331,2017-11-22 19:50:09.163000000
57434,31,2,,,35448,45,331,2017-11-22 19:50:24.187000000
57434,31,3,,,35007,73,331,2019-10-02 14:29:44.410000000
57434,35,1,53252,50,,,331,2017-11-22 19:50:09.163000000
57434,35,2,,,35448,45,331,2017-11-22 19:50:24.187000000
57434,35,3,,,35007,73,331,2019-10-02 14:29:44.410000000
57435,16,1,,,37421,17,297,2021-02-19 18:50:00.043000000
57435,22,1,,,37421,31,297,2025-06-26 14:37:12.510000000
57435,25,1,,,37421,34,297,2026-01-08 12:42:29.640000000
57436,2,1,,,33569,21,297,2019-10-03 17:32:43.903000000
57441,5,1,,,36550,4,364,2016-05-04 22:51:21.860000000
57441,5,2,,,36551,10,364,2019-10-02 22:09:21.233000000
57441,7,1,,,36550,4,364,2016-05-04 22:51:21.860000000
57441,7,2,,,36551,10,364,2019-10-02 22:09:21.233000000
57441,8,1,,,36550,4,364,2016-05-04 22:51:21.860000000
57441,8,2,,,36551,10,364,2019-10-02 22:09:21.233000000
57449,22,1,,,36498,2,368,2016-02-18 21:13:38.647000000
57449,22,2,55806,2,,,368,2017-11-11 14:31:32.733000000
57449,22,3,,,36499,15,368,2019-10-03 15:49:39.110000000
57449,22,5,57985,2,,,368,2020-02-13 17:19:24.953000000
57449,24,1,,,36498,2,368,2016-02-18 21:13:38.647000000
57449,24,2,55806,2,,,368,2017-11-11 14:31:32.733000000
57449,24,3,,,36499,15,368,2019-10-03 15:49:39.110000000
57449,24,5,57985,2,,,368,2020-02-13 17:19:24.953000000
57450,12,1,,,34912,17,368,2019-10-03 15:49:39.337000000
57450,14,1,,,34912,17,368,2019-10-03 15:49:39.337000000
57451,38,2,,,34519,25,368,2019-10-03 15:49:39.367000000
57452,42,2,,,36850,19,297,2019-10-03 17:01:04.600000000
57452,45,2,,,36850,19,297,2019-10-03 17:01:04.600000000
57453,4,2,,,33396,6,297,2019-10-03 18:07:15.617000000
57455,20,1,,,33576,20,297,2019-10-03 19:57:15.763000000
57455,23,1,,,33576,20,297,2019-10-03 19:57:15.763000000
57465,6,1,,,36544,13,345,2019-10-09 18:30:09.687000000
57465,6,2,,,36543,6,345,2022-08-29 13:21:42.947000000
57465,8,1,,,36544,13,345,2019-10-09 18:30:09.687000000
57465,8,2,,,36543,6,345,2022-08-29 13:21:42.947000000
57465,9,1,,,36544,13,345,2019-10-09 18:30:09.687000000
57465,9,2,,,36543,6,345,2022-08-29 13:21:42.947000000
57472,14,1,,,36407,2,143,2016-01-15 19:36:48.673000000
57472,14,3,,,36408,22,143,2019-10-08 12:38:31.340000000
57472,15,1,,,36407,2,143,2016-01-15 19:36:48.673000000
57472,15,3,,,36408,22,143,2019-10-08 12:38:31.340000000
57473,30,1,,,36401,2,143,2016-01-15 20:40:29.813000000
57473,30,3,,,36402,26,143,2019-10-08 12:38:31.553000000
57473,33,1,,,36401,2,143,2016-01-15 20:40:29.813000000
57473,33,3,,,36402,26,143,2019-10-08 12:38:31.553000000
57474,29,1,58775,3,,,143,2021-09-14 18:49:45.767000000
57474,29,2,,,34635,31,143,2021-09-22 13:43:00.080000000
57474,29,3,,,39052,3,143,2021-09-14 18:49:52.307000000
57474,33,1,58775,3,,,143,2021-09-14 18:49:45.767000000
57474,33,2,,,34635,31,143,2021-09-22 13:43:00.080000000
57474,33,3,,,39052,3,143,2021-09-14 18:49:52.307000000
57476,20,1,,,35490,60,143,2021-02-02 20:41:21.177000000
57476,20,2,,,34636,32,143,2021-02-02 20:41:21.180000000
57476,22,1,54953,65,,,147,2025-12-19 12:54:39.413000000
57476,22,2,,,34636,32,143,2021-02-02 20:41:21.180000000
57476,22,3,,,35490,60,143,2021-02-02 20:41:21.177000000
57477,12,1,,,35494,19,143,2019-10-08 12:38:31.987000000
57478,35,1,,,34594,32,143,2019-10-08 12:38:32.380000000
57478,37,1,,,34594,32,143,2019-10-08 12:38:32.380000000
57478,40,1,,,34594,32,143,2019-10-08 12:38:32.380000000
57479,13,1,,,34598,6,143,2015-02-17 22:11:28
57479,13,2,,,34761,25,143,2019-10-08 12:38:32.440000000
57479,15,1,,,34598,6,143,2015-02-17 22:11:28
57479,15,2,,,34761,25,143,2019-10-08 12:38:32.440000000
57479,18,1,,,34598,6,143,2015-02-17 22:11:28
57479,18,2,,,34761,25,143,2019-10-08 12:38:32.440000000
57480,26,1,,,34616,29,143,2019-10-08 12:38:32.550000000
57480,28,1,,,34616,29,143,2019-10-08 12:38:32.550000000
57480,31,1,,,34616,29,143,2019-10-08 12:38:32.550000000
57481,12,1,,,34646,15,143,2019-10-08 12:38:32.590000000
57482,18,1,,,35498,21,143,2019-10-08 12:38:32.640000000
57482,20,1,,,35498,21,143,2019-10-08 12:38:32.640000000
57482,23,1,,,35498,21,143,2019-10-08 12:38:32.640000000
57483,23,1,,,34615,33,143,2019-10-08 12:38:33.007000000
57483,25,1,,,34615,33,143,2019-10-08 12:38:33.007000000
57483,28,1,,,34615,33,143,2019-10-08 12:38:33.007000000
57484,19,1,,,34658,27,143,2019-10-08 12:38:33.320000000
57484,21,1,,,34658,27,143,2019-10-08 12:38:33.320000000
57486,7,1,55048,1,,,364,2016-04-30 03:13:57.570000000
57486,7,2,,,36334,3,364,2016-04-30 03:15:05.603000000
57486,7,3,,,36307,3,360,2016-04-30 03:15:24.277000000
57486,7,4,,,36335,12,364,2019-10-08 17:30:47.170000000
57486,9,1,55048,1,,,364,2016-04-30 03:13:57.570000000
57486,9,2,,,36334,3,364,2016-04-30 03:15:05.603000000
57486,9,3,,,36307,3,360,2016-04-30 03:15:24.277000000
57486,9,4,,,36335,12,364,2019-10-08 17:30:47.170000000
57487,7,1,55049,2,,,345,2016-04-30 03:23:01.740000000
57487,7,2,,,36336,4,351,2016-04-30 03:23:24.110000000
57487,7,3,,,36338,4,345,2016-04-30 03:23:48.447000000
57487,7,4,,,36339,11,345,2019-10-08 17:31:17.160000000
57487,9,1,55049,2,,,345,2016-04-30 03:23:01.740000000
57487,9,2,,,36336,4,351,2016-04-30 03:23:24.110000000
57487,9,3,,,36338,4,345,2016-04-30 03:23:48.447000000
57487,9,4,,,36339,11,345,2019-10-08 17:31:17.160000000
57496,14,1,,,36222,3,368,2015-10-30 21:20:48.013000000
57496,14,2,55831,2,,,368,2017-12-07 04:18:43.673000000
57496,14,6,,,33405,19,368,2019-10-08 21:40:21.343000000
57497,12,1,,,37546,6,364,2018-03-19 18:37:26.260000000
57497,12,2,55936,2,,,364,2018-04-19 12:05:30.650000000
57497,12,3,,,37547,8,364,2019-10-08 22:28:38.920000000
57497,14,1,,,37546,6,364,2018-03-19 18:37:26.260000000
57497,14,2,55936,2,,,364,2018-04-19 12:05:30.650000000
57497,14,3,,,37547,8,364,2019-10-08 22:28:38.920000000
57497,15,1,55936,2,,,364,2018-04-19 12:05:30.650000000
57497,15,2,,,37546,6,364,2018-03-19 18:37:26.260000000
57497,15,3,,,37547,8,364,2019-10-08 22:28:38.920000000
57498,11,1,,,37548,5,345,2018-03-19 18:38:01.520000000
57498,11,2,55938,2,,,345,2018-04-19 12:06:53.663000000
57498,11,3,,,37549,8,345,2019-10-08 22:29:03.593000000
57498,13,1,,,37548,5,345,2018-03-19 18:38:01.520000000
57498,13,2,55938,2,,,345,2018-04-19 12:06:53.663000000
57498,13,3,,,37549,8,345,2019-10-08 22:29:03.593000000
57498,14,1,,,37548,5,345,2018-03-19 18:38:01.520000000
57498,14,2,55938,2,,,345,2018-04-19 12:06:53.663000000
57498,14,3,,,37549,8,345,2019-10-08 22:29:03.593000000
57512,17,1,,,37729,24,364,2023-06-09 17:47:10.187000000
57512,19,1,,,37729,24,364,2023-06-09 17:47:10.187000000
57513,15,1,,,37738,22,345,2023-06-09 17:49:18.267000000
57513,16,1,,,37738,22,345,2023-06-09 17:49:18.267000000
57515,9,1,,,36703,4,364,2017-03-14 21:02:17.700000000
57515,9,2,,,36704,12,364,2019-10-09 23:24:32.567000000
57515,11,1,,,36703,4,364,2017-03-14 21:02:17.700000000
57515,11,2,,,36704,12,364,2019-10-09 23:24:32.567000000
57515,12,1,,,36703,4,364,2017-03-14 21:02:17.700000000
57515,12,2,,,36704,12,364,2019-10-09 23:24:32.567000000
57516,9,1,,,37298,4,364,2017-11-17 02:01:05.280000000
57516,9,2,55778,4,,,364,2017-12-01 19:31:53.753000000
57516,9,3,,,37299,10,364,2019-10-09 23:28:05.587000000
57516,11,1,,,37298,4,364,2017-11-17 02:01:05.280000000
57516,11,2,55778,4,,,364,2017-12-01 19:31:53.753000000
57516,11,3,,,37299,10,364,2019-10-09 23:28:05.587000000
57517,10,1,,,37313,11,345,2019-10-29 20:32:58.480000000
57517,12,1,,,37313,11,345,2019-10-29 20:32:58.480000000
57520,43,2,,,33252,23,368,2019-10-10 14:33:33.720000000
57523,5,1,,,36351,25,364,2019-12-04 21:48:31.873000000
57523,8,1,,,36351,25,364,2019-12-04 21:48:31.873000000
57523,9,1,,,36351,25,364,2019-12-04 21:48:31.873000000
57526,75,1,,,35160,42,364,2019-10-14 05:24:25.540000000
57526,77,1,,,35160,42,364,2019-10-14 05:24:25.540000000
57526,80,1,,,35160,42,364,2019-10-14 05:24:25.540000000
57526,82,1,,,35160,42,364,2019-10-14 05:24:25.540000000
57526,84,1,,,35160,42,364,2019-10-14 05:24:25.540000000
57526,87,1,,,35160,42,364,2019-10-14 05:24:25.540000000
57527,71,1,,,36256,45,345,2019-12-04 22:14:43.370000000
57527,73,1,,,36256,45,345,2019-12-04 22:14:43.370000000
57527,76,1,,,36256,45,345,2019-12-04 22:14:43.370000000
57527,78,1,,,36256,45,345,2019-12-04 22:14:43.370000000
57527,80,1,,,36256,45,345,2019-12-04 22:14:43.370000000
57527,83,1,,,36256,45,345,2019-12-04 22:14:43.370000000
57528,4,1,,,33398,14,297,2019-10-14 14:17:43.397000000
57528,4,2,,,39380,9,297,2022-09-22 19:00:01.367000000
57531,52,1,58751,6,,,368,2021-05-24 12:50:29.523000000
57531,52,2,,,33261,40,368,2021-05-21 14:24:02.533000000
57531,58,1,58751,6,,,368,2021-05-24 12:50:29.523000000
57531,58,2,,,33261,40,368,2021-05-21 14:24:02.533000000
57531,60,1,58751,6,,,368,2021-05-24 12:50:29.523000000
57531,60,2,,,33261,40,368,2021-05-21 14:24:02.533000000
57540,12,1,,,33958,11,370,2019-10-14 18:13:00.760000000
57540,15,1,,,33958,11,370,2019-10-14 18:13:00.760000000
57551,10,1,,,35124,16,143,2019-10-15 14:44:46.557000000
57551,12,1,,,35124,16,143,2019-10-15 14:44:46.557000000
57551,14,1,,,35124,16,143,2019-10-15 14:44:46.557000000
57552,17,1,56902,20,,,147,2021-01-26 15:50:29.997000000
57552,17,2,59002,1,,,143,2022-01-11 14:25:53.527000000
57552,17,3,59812,1,,,143,2024-05-15 12:45:32.353000000
57552,17,4,,,35121,23,143,2019-10-15 14:44:46.597000000
57552,17,5,,,39912,2,143,2024-05-21 17:42:16.013000000
57552,17,6,59813,3,,,143,2025-10-16 15:17:25.057000000
57552,17,7,,,39913,7,143,2025-10-16 15:17:44.037000000
57552,17,8,,,35490,81,143,2025-10-16 15:17:50.400000000
57552,19,1,56902,20,,,147,2021-01-26 15:50:29.997000000
57552,19,2,59002,1,,,143,2022-01-11 14:25:53.527000000
57552,19,3,59812,1,,,143,2024-05-15 12:45:32.353000000
57552,19,4,,,35121,23,143,2019-10-15 14:44:46.597000000
57552,19,5,,,39912,2,143,2024-05-21 17:42:16.013000000
57552,19,6,59813,3,,,143,2025-10-16 15:17:25.057000000
57552,19,7,,,39913,7,143,2025-10-16 15:17:44.037000000
57552,19,8,,,35490,81,143,2025-10-16 15:17:50.400000000
57554,32,1,,,34771,41,143,2019-10-15 14:44:46.943000000
57554,34,1,,,34771,41,143,2019-10-15 14:44:46.943000000
57554,36,1,,,34771,41,143,2019-10-15 14:44:46.943000000
57554,38,1,,,34771,41,143,2019-10-15 14:44:46.943000000
57558,11,3,,,37216,10,143,2019-10-15 14:44:47.083000000
57559,16,1,,,36522,2,143,2016-04-13 17:01:12.617000000
57559,16,2,55003,1,,,143,2016-04-13 19:27:24.627000000
57559,16,3,,,36523,24,143,2019-10-15 14:44:47.357000000
57559,17,1,,,36522,2,143,2016-04-13 17:01:12.617000000
57559,17,2,55003,1,,,143,2016-04-13 19:27:24.627000000
57559,17,3,,,36523,24,143,2019-10-15 14:44:47.357000000
57559,20,1,,,36522,2,143,2016-04-13 17:01:12.617000000
57559,20,2,55003,1,,,143,2016-04-13 19:27:24.627000000
57559,20,3,,,36523,24,143,2019-10-15 14:44:47.357000000
57560,8,2,,,36811,7,143,2019-10-15 14:44:47.377000000
57560,10,2,,,36811,7,143,2019-10-15 14:44:47.377000000
57566,9,1,,,37209,2,143,2017-07-13 11:41:26.750000000
57566,9,2,55643,2,,,143,2017-07-19 19:03:27.917000000
57566,9,3,,,37210,10,143,2019-10-15 14:44:47.617000000
57566,11,1,,,37209,2,143,2017-07-13 11:41:26.750000000
57566,11,2,55643,2,,,143,2017-07-19 19:03:27.917000000
57566,11,3,,,37210,10,143,2019-10-15 14:44:47.617000000
57567,12,1,58203,3,,,143,2021-05-04 12:28:36.163000000
57567,12,2,,,37663,13,143,2021-05-10 13:46:56.137000000
57567,12,3,,,38675,3,143,2021-05-04 12:28:47.780000000
57567,14,1,58203,3,,,143,2021-05-04 12:28:36.163000000
57567,14,2,,,37663,13,143,2021-05-10 13:46:56.137000000
57567,14,3,,,38675,3,143,2021-05-04 12:28:47.780000000
57568,11,1,,,37918,2,143,2019-03-15 11:26:05.170000000
57568,11,2,56402,2,,,143,2019-03-20 12:21:28.007000000
57568,11,3,,,37919,3,143,2019-10-15 14:44:47.810000000
57570,28,2,,,36815,14,143,2019-10-15 14:44:47.877000000
57570,29,2,,,36815,14,143,2019-10-15 14:44:47.877000000
57571,9,3,,,36400,11,143,2019-10-15 14:44:47.893000000
57575,7,3,,,37003,5,143,2019-10-15 14:44:47.990000000
57575,9,3,,,37003,5,143,2019-10-15 14:44:47.990000000
57576,11,3,,,37772,3,143,2019-10-15 14:44:48.003000000
57577,7,3,,,37001,10,143,2019-10-15 14:44:48.033000000
57581,7,2,,,36797,11,143,2019-10-15 14:44:48.120000000
57583,7,3,,,37199,7,143,2019-10-15 14:44:48.167000000
57583,9,3,,,37199,7,143,2019-10-15 14:44:48.167000000
57587,9,1,,,37010,2,143,2017-05-05 14:38:28.153000000
57587,9,2,,,37011,11,143,2019-10-15 14:44:48.260000000
57588,9,1,,,37539,6,143,2019-10-15 14:44:48.287000000
57588,11,1,,,37539,6,143,2019-10-15 14:44:48.287000000
57589,16,1,,,35222,16,143,2019-10-15 14:44:48.307000000
57590,10,2,,,35998,26,143,2019-10-15 14:44:48.360000000
57590,12,2,,,35998,26,143,2019-10-15 14:44:48.360000000
57590,15,2,,,35998,26,143,2019-10-15 14:44:48.360000000
57591,16,1,54402,1,,,143,2015-06-10 14:16:58.910000000
57591,16,2,,,35755,25,143,2019-10-15 14:44:48.550000000
57591,18,1,54402,1,,,143,2015-06-10 14:16:58.910000000
57591,18,2,,,35755,25,143,2019-10-15 14:44:48.550000000
57591,21,1,54402,1,,,143,2015-06-10 14:16:58.910000000
57591,21,2,,,35755,25,143,2019-10-15 14:44:48.550000000
57592,17,1,54398,1,,,143,2015-06-10 14:22:32.120000000
57592,17,2,,,35753,29,143,2019-10-15 14:44:48.670000000
57593,12,1,54399,1,,,143,2015-06-10 14:23:03.057000000
57593,12,2,,,35761,32,143,2019-10-15 14:44:48.790000000
57593,14,1,54399,1,,,143,2015-06-10 14:23:03.057000000
57593,14,2,,,35761,32,143,2019-10-15 14:44:48.790000000
57593,17,1,54399,1,,,143,2015-06-10 14:23:03.057000000
57593,17,2,,,35761,32,143,2019-10-15 14:44:48.790000000
57594,16,1,54400,1,,,143,2015-06-10 14:23:30.790000000
57594,16,2,,,34536,13,144,2015-11-16 20:35:28.997000000
57594,16,3,,,35751,30,143,2019-10-15 14:44:48.923000000
57594,18,1,54400,1,,,143,2015-06-10 14:23:30.790000000
57594,18,2,,,34536,13,144,2015-11-16 20:35:28.997000000
57594,18,3,,,35751,30,143,2019-10-15 14:44:48.923000000
57594,20,1,54400,1,,,143,2015-06-10 14:23:30.790000000
57594,20,2,,,34536,13,144,2015-11-16 20:35:28.997000000
57594,20,3,,,35751,30,143,2019-10-15 14:44:48.923000000
57594,22,1,54400,1,,,143,2015-06-10 14:23:30.790000000
57594,22,2,,,34536,13,144,2015-11-16 20:35:28.997000000
57594,22,3,,,35751,30,143,2019-10-15 14:44:48.923000000
57595,11,1,,,35486,13,143,2019-10-15 14:44:48.963000000
57595,14,1,,,35486,13,143,2019-10-15 14:44:48.963000000
57595,16,1,,,35486,13,143,2019-10-15 14:44:48.963000000
57595,19,1,,,35486,13,143,2019-10-15 14:44:48.963000000
57596,14,1,,,35999,2,143,2015-10-12 14:16:15.390000000
57596,14,2,54694,1,,,143,2015-10-12 14:33:40.587000000
57596,14,3,,,36000,11,143,2019-10-15 14:44:48.980000000
57596,16,1,,,35999,2,143,2015-10-12 14:16:15.390000000
57596,16,2,54694,1,,,143,2015-10-12 14:33:40.587000000
57596,16,3,,,36000,11,143,2019-10-15 14:44:48.980000000
57596,19,1,,,35999,2,143,2015-10-12 14:16:15.390000000
57596,19,2,54694,1,,,143,2015-10-12 14:33:40.587000000
57596,19,3,,,36000,11,143,2019-10-15 14:44:48.980000000
57597,17,1,,,34624,33,143,2019-10-15 14:44:49.117000000
57597,20,1,,,34624,33,143,2019-10-15 14:44:49.117000000
57597,22,1,,,34624,33,143,2019-10-15 14:44:49.117000000
57598,9,1,59237,1,,,143,2022-08-12 16:55:42.143000000
57598,9,2,,,34641,16,143,2019-10-15 14:44:49.140000000
57598,9,3,,,39357,2,143,2022-05-17 15:05:28.890000000
57599,11,2,55533,2,,,143,2017-05-15 17:09:29.190000000
